t,ch1,ch2,ch3,ch4
0,0.0855734,0.0419322
0.02,0.108459,0.049332
0.04,0.107464,0.0498253
0.06,0.075623,0.0419322
0.08,0.0955238,0.0434122
0.1,0.0656726,0.0360124
0.12,0.0825883,0.0374923
0.14,0.0527371,0.0295992
0.16,0.0726379,0.0315725
0.18,0.0417917,0.0241727
0.2,0.0606974,0.026146
0.22,0.0298512,0.0177595
0.24,0.048757,0.0197328
0.26,0.0179107,0.012333
0.28,0.0378115,0.0147996
0.3,0.00696528,0.00591984
0.32,0.0268661,0.00789312
0.34,-0.00696528,-0.00049332
0.36,0.0129355,0.0024666
0.38,-0.0179107,-0.00542652
0.4,0,-0.00394656
0.42,-0.0308462,-0.0118397
0.44,-0.00796032,-0.00937308
0.46,-0.0407966,-0.0172662
0.48,-0.0218909,-0.0152929
0.5,-0.0537322,-0.023186
0.52,-0.0587074,-0.0256526
0.54,-0.0338314,-0.0212128
0.56,-0.0537322,-0.0226927
0.58,-0.0199008,-0.0157862
0.6,-0.0398016,-0.0177595
0.62,-0.00796032,-0.00937308
0.64,-0.0318413,-0.0113464
0.66,0.00298512,-0.00345324
0.68,-0.0189058,-0.00591984
0.7,0.0129355,0.00197328
0.72,-0.00597024,0
0.74,0.025871,0.00838644
0.76,0.00597024,0.00641316
0.78,0.0388066,0.013813
0.8,0.0179107,0.0113464
0.82,0.048757,0.0192395
0.84,0.0288562,0.0177595
0.86,0.0587074,0.0256526
0.88,0.0407966,0.0241727
0.9,0.073633,0.0315725
0.92,0.050747,0.0295992
0.94,0.0845784,0.0374923
0.96,0.0646776,0.0360124
0.98,0.0965189,0.0434122
1,0.075623,0.0414389
1.02,0.109454,0.049332
1.04,0.106469,0.049332
1.06,0.0766181,0.0414389
1.08,0.0955238,0.0434122
1.1,0.0666677,0.0360124
1.12,0.0835834,0.0374923
1.14,0.0537322,0.0300925
1.16,0.073633,0.0320658
1.18,0.0398016,0.0236794
1.2,0.0616925,0.026146
1.22,0.0278611,0.0182528
1.24,0.0467669,0.0197328
1.26,0.0159206,0.0118397
1.28,0.0328363,0.013813
1.3,0.00597024,0.00690648
1.32,0.0268661,0.00789312
1.34,-0.00597024,0.00049332
1.36,0.0159206,0.00197328
1.38,-0.0189058,-0.00542652
1.4,0.00298512,-0.00345324
1.42,-0.0318413,-0.0118397
1.44,-0.00895536,-0.0098664
1.46,-0.0398016,-0.0172662
1.48,-0.0208958,-0.0152929
1.5,-0.0537322,-0.023186
1.52,-0.0318413,-0.0212128
1.54,-0.0597024,-0.026146
1.56,-0.0547272,-0.023186
1.58,-0.0218909,-0.0152929
1.6,-0.0417917,-0.0172662
1.62,-0.0109454,-0.0098664
1.64,-0.0218909,-0.0113464
1.66,0.00398016,-0.00394656
1.68,-0.0179107,-0.00542652
1.7,0.0149256,0.00197328
1.72,-0.00398016,0
1.74,0.024876,0.00838644
1.76,0.0049752,0.00591984
1.78,0.0378115,0.0143063
1.8,0.0159206,0.012333
1.82,0.048757,0.0197328
1.84,0.0308462,0.0182528
1.86,0.0616925,0.026146
1.88,0.0388066,0.0241727
1.9,0.074628,0.0320658
1.92,0.0537322,0.0300925
1.94,0.0845784,0.0374923
1.96,0.0646776,0.0350257
1.98,0.0955238,0.0434122
2,0.100499,0.0419322
2.02,0.0766181,0.049332
2.04,0.098509,0.049332
2.06,0.0845784,0.0419322
2.08,0.0875635,0.0434122
2.1,0.0726379,0.0365057
2.12,0.075623,0.0374923
2.14,0.0606974,0.0300925
2.16,0.0646776,0.0315725
2.18,0.0447768,0.0241727
2.2,0.0547272,0.0256526
2.22,0.0288562,0.0182528
2.24,0.048757,0.0202261
2.26,0.0169157,0.012333
2.28,0.0378115,0.0143063
2.3,0.00398016,0.00641316
2.32,0.025871,0.00838644
2.34,-0.00696528,0.00049332
2.36,0.0149256,0.0024666
2.38,-0.0169157,-0.00542652
2.4,0.00199008,-0.00345324
2.42,-0.0318413,-0.0113464
2.44,-0.00895536,-0.00887976
2.46,-0.0437818,-0.0172662
2.48,-0.0208958,-0.0152929
2.5,-0.0537322,-0.0226927
2.52,-0.0318413,-0.0212128
2.54,-0.0597024,-0.0266393
2.56,-0.0447768,-0.023186
2.58,-0.0298512,-0.0157862
2.6,-0.0328363,-0.0167729
2.62,-0.0179107,-0.0098664
2.64,-0.0208958,-0.0113464
2.66,-0.00696528,-0.00394656
2.68,-0.00895536,-0.00542652
2.7,0.0049752,0.00197328
2.72,0.00298512,0
2.74,0.0169157,0.00789312
2.76,0.0139306,0.00641316
2.78,0.0368165,0.013813
2.8,0.0179107,0.012333
2.82,0.049752,0.0202261
2.84,0.0268661,0.0177595
2.86,0.0616925,0.0256526
2.88,0.0407966,0.0241727
2.9,0.074628,0.0315725
2.92,0.0517421,0.0300925
2.94,0.0845784,0.0379856
2.96,0.0646776,0.0360124
2.98,0.0965189,0.0434122
3,0.074628,0.0419322
3.02,0.107464,0.049332
3.04,0.110449,0.049332
3.06,0.075623,0.0414389
3.08,0.0945288,0.0443988
3.1,0.0726379,0.0360124
3.12,0.075623,0.0374923
3.14,0.0616925,0.0305858
3.16,0.0636826,0.0315725
3.18,0.048757,0.024666
3.2,0.0527371,0.0256526
3.22,0.0378115,0.0187462
3.24,0.0398016,0.0197328
3.26,0.0268661,0.012333
3.28,0.0298512,0.0143063
3.3,0.0149256,0.00641316
3.32,0.0169157,0.00789312
3.34,0.00298512,0.00098664
3.36,0.0099504,0.00197328
3.38,-0.0199008,-0.00591984
3.4,0.00099504,-0.00345324
3.42,-0.0308462,-0.0113464
3.44,-0.0099504,-0.0098664
3.46,-0.0417917,-0.0172662
3.48,-0.0199008,-0.0152929
3.5,-0.0537322,-0.023186
3.52,-0.0328363,-0.026146
3.54,-0.0597024,-0.0212128
3.56,-0.0547272,-0.023186
3.58,-0.0199008,-0.0157862
3.6,-0.0427867,-0.0172662
3.62,-0.0109454,-0.0098664
3.64,-0.0308462,-0.0113464
3.66,0.00398016,-0.00394656
3.68,-0.0189058,-0.00542652
3.7,0.00696528,0.00197328
3.72,0.00298512,0.00098664
3.74,0.0169157,0.00789312
3.76,0.0149256,0.00641316
3.78,0.0288562,0.0133196
3.8,0.025871,0.012333
3.82,0.0407966,0.0192395
3.84,0.0368165,0.0187462
3.86,0.0517421,0.0256526
3.88,0.048757,0.0241727
3.9,0.0636826,0.0310792
3.92,0.0557222,0.0300925
3.94,0.0845784,0.0379856
3.96,0.0626875,0.035519
3.98,0.098509,0.0434122
4,0.073633,0.0414389
4.02,0.108459,0.049332
4.04,0.106469,0.0488387
4.06,0.0766181,0.0414389
4.08,0.0955238,0.0434122
4.1,0.0626875,0.0360124
4.12,0.0875635,0.0374923
4.14,0.050747,0.0300925
4.16,0.073633,0.0320658
4.18,0.0407966,0.0241727
4.2,0.0636826,0.026146
4.22,0.0278611,0.0182528
4.24,0.0527371,0.0202261
4.26,0.0228859,0.0128263
4.28,0.0288562,0.013813
4.3,0.00895536,0.00641316
4.32,0.0179107,0.00789312
4.34,0.00298512,0.00049332
4.36,0.0049752,0.00197328
4.38,-0.0099504,-0.00542652
4.4,-0.00597024,-0.00394656
4.42,-0.0228859,-0.0113464
4.44,-0.0179107,-0.0098664
4.46,-0.0328363,-0.0167729
4.48,-0.0228859,-0.0157862
4.5,-0.0517421,-0.023186
4.52,-0.0308462,-0.0212128
4.54,-0.0606974,-0.026146
4.56,-0.0517421,-0.023186
4.58,-0.0199008,-0.0152929
4.6,-0.0437818,-0.0172662
4.62,-0.0099504,-0.0098664
4.64,-0.0298512,-0.0113464
4.66,0.0049752,-0.00394656
4.68,-0.0159206,-0.00641316
4.7,0.0129355,0.00197328
4.72,-0.00696528,0.00049332
4.74,0.0278611,0.00789312
4.76,0.00597024,0.00641316
4.78,0.0378115,0.0143063
4.8,0.0189058,0.0118397
4.82,0.048757,0.0202261
4.84,0.0298512,0.0177595
4.86,0.0597024,0.026146
4.88,0.0398016,0.0241727
4.9,0.073633,0.0315725
4.92,0.050747,0.0300925
4.94,0.0855734,0.0374923
4.96,0.0626875,0.035519
4.98,0.0955238,0.0434122
5,0.0766181,0.0419322
5.02,0.108459,0.049332
5.04,0.108459,0.049332
5.06,0.074628,0.0419322
5.08,0.0975139,0.0439055
5.1,0.0636826,0.035519
5.12,0.0855734,0.0379856
5.14,0.050747,0.0300925
5.16,0.0726379,0.0325591
5.18,0.0388066,0.023186
5.2,0.0616925,0.026146
5.22,0.0298512,0.0182528
5.24,0.0477619,0.0197328
5.26,0.0179107,0.0118397
5.28,0.0358214,0.0143063
5.3,0.0049752,0.00591984
5.32,0.023881,0.00789312
5.34,-0.00597024,0.00049332
5.36,0.0129355,0.00295992
5.38,-0.0189058,-0.00591984
5.4,0.00298512,-0.00295992
5.42,-0.0308462,-0.0118397
5.44,-0.0099504,-0.00937308
5.46,-0.0427867,-0.0177595
5.48,-0.0208958,-0.0152929
5.5,-0.0527371,-0.023186
5.52,-0.0597024,-0.0212128
5.54,-0.0308462,-0.0266393
5.56,-0.0547272,-0.0241727
5.58,-0.0228859,-0.0157862
5.6,-0.0417917,-0.0172662
5.62,-0.00895536,-0.00937308
5.64,-0.0318413,-0.0118397
5.66,0.00398016,-0.00394656
5.68,-0.0179107,-0.00591984
5.7,0.0129355,0.00197328
5.72,-0.00696528,0.00049332
5.74,0.025871,0.00838644
5.76,0.00597024,0.00591984
5.78,0.0368165,0.013813
5.8,0.0179107,0.012333
5.82,0.0467669,0.0197328
5.84,0.0288562,0.0182528
5.86,0.0616925,0.0256526
5.88,0.0398016,0.0236794
5.9,0.073633,0.0315725
5.92,0.0517421,0.0295992
5.94,0.0855734,0.0374923
5.96,0.0626875,0.0360124
5.98,0.0955238,0.0434122
6,0.075623,0.0419322
6.02,0.109454,0.049332
6.04,0.108459,0.049332
6.06,0.0766181,0.0414389
6.08,0.099504,0.0434122
6.1,0.0636826,0.0360124
6.12,0.0845784,0.0379856
6.14,0.0517421,0.0295992
6.16,0.074628,0.0315725
6.18,0.0398016,0.0236794
6.2,0.0606974,0.026146
6.22,0.0298512,0.0172662
6.24,0.049752,0.0197328
6.26,0.0179107,0.012333
6.28,0.0378115,0.0143063
6.3,0.00597024,0.00591984
6.32,0.0318413,0.00838644
6.34,-0.00696528,0.00049332
6.36,0.0159206,0.0024666
6.38,-0.0159206,-0.00591984
6.4,0.00199008,-0.00394656
6.42,-0.0318413,-0.0118397
6.44,-0.00895536,-0.00937308
6.46,-0.0407966,-0.0172662
6.48,-0.0228859,-0.0152929
6.5,-0.0547272,-0.0236794
6.52,-0.0318413,-0.0212128
6.54,-0.0587074,-0.0266393
6.56,-0.0557222,-0.0236794
6.58,-0.0218909,-0.0157862
6.6,-0.0407966,-0.0172662
6.62,-0.00796032,-0.00937308
6.64,-0.0308462,-0.0113464
6.66,0.00398016,-0.00394656
6.68,-0.0199008,-0.00641316
6.7,0.0149256,0.00197328
6.72,-0.00696528,0.00049332
6.74,0.025871,0.00838644
6.76,0.00696528,0.00591984
6.78,0.0388066,0.0143063
6.8,0.0149256,0.0118397
6.82,0.0477619,0.0197328
6.84,0.0278611,0.0177595
6.86,0.0616925,0.0266393
6.88,0.0417917,0.0241727
6.9,0.074628,0.0320658
6.92,0.050747,0.0300925
6.94,0.0855734,0.0379856
6.96,0.0646776,0.035519
6.98,0.0955238,0.0439055
7,0.074628,0.0414389
7.02,0.108459,0.0503186
7.04,0.108459,0.0498253
7.06,0.0766181,0.0414389
7.08,0.0975139,0.0434122
7.1,0.0626875,0.035519
7.12,0.0865685,0.0379856
7.14,0.0527371,0.0300925
7.16,0.075623,0.0320658
7.18,0.0417917,0.0241727
7.2,0.0597024,0.026146
7.22,0.0288562,0.0182528
7.24,0.049752,0.0202261
7.26,0.0169157,0.012333
7.28,0.0398016,0.0143063
7.3,0.00597024,0.00641316
7.32,0.0288562,0.00838644
7.34,-0.00597024,0.00049332
7.36,0.0119405,0.00295992
7.38,-0.0169157,-0.00591984
7.4,0.00398016,-0.00394656
7.42,-0.0288562,-0.0118397
7.44,-0.00895536,-0.0098664
7.46,-0.0407966,-0.0172662
7.48,-0.0208958,-0.0157862
7.5,-0.0557222,-0.023186
7.52,-0.0308462,-0.0217061
7.54,-0.0616925,-0.0266393
7.56,-0.0527371,-0.023186
7.58,-0.0208958,-0.0157862
7.6,-0.0417917,-0.0172662
7.62,-0.00796032,-0.00937308
7.64,-0.0298512,-0.0113464
7.66,0.0049752,-0.00394656
7.68,-0.0189058,-0.00591984
7.7,0.0139306,0.00197328
7.72,-0.00696528,0.00049332
7.74,0.025871,0.00789312
7.76,0.00597024,0.00641316
7.78,0.0398016,0.0143063
7.8,0.0169157,0.0128263
7.82,0.049752,0.0197328
7.84,0.0298512,0.0182528
7.86,0.0626875,0.0256526
7.88,0.0427867,0.0241727
7.9,0.0706478,0.0320658
7.92,0.050747,0.0295992
7.94,0.0875635,0.0379856
7.96,0.0626875,0.0360124
7.98,0.0965189,0.0434122
8,0.075623,0.0414389
8.02,0.107464,0.049332
8.04,0.110449,0.049332
8.06,0.074628,0.0414389
8.08,0.0955238,0.0434122
8.1,0.0636826,0.0360124
8.12,0.0875635,0.0374923
8.14,0.0517421,0.0295992
8.16,0.073633,0.0315725
8.18,0.0388066,0.023186
8.2,0.0626875,0.0256526
8.22,0.0278611,0.0182528
8.24,0.0477619,0.0197328
8.26,0.0149256,0.0118397
8.28,0.0378115,0.013813
8.3,0.0049752,0.00641316
8.32,0.025871,0.00838644
8.34,-0.00895536,0
8.36,0.0129355,0.0024666
8.38,-0.0189058,-0.00542652
8.4,0.00398016,-0.00295992
8.42,-0.0298512,-0.0118397
8.44,-0.00696528,-0.00937308
8.46,-0.0427867,-0.0172662
8.48,-0.0189058,-0.0147996
8.5,-0.0537322,-0.0241727
8.52,-0.0597024,-0.0212128
8.54,-0.0318413,-0.0266393
8.56,-0.0547272,-0.023186
8.58,-0.0228859,-0.0157862
8.6,-0.0427867,-0.0177595
8.62,-0.0109454,-0.0098664
8.64,-0.0328363,-0.0113464
8.66,0.00298512,-0.00394656
8.68,-0.0179107,-0.00542652
8.7,0.0129355,0.00197328
8.72,-0.00597024,0.00049332
8.74,0.0268661,0.00789312
8.76,0.0049752,0.00641316
8.78,0.0368165,0.013813
8.8,0.0159206,0.012333
8.82,0.048757,0.0202261
8.84,0.0278611,0.0177595
8.86,0.0626875,0.0256526
8.88,0.0388066,0.0241727
8.9,0.0716429,0.0310792
8.92,0.0527371,0.0295992
8.94,0.0855734,0.0379856
8.96,0.0626875,0.035519
8.98,0.0975139,0.0434122
9,0.074628,0.0414389
9.02,0.109454,0.049332
9.04,0.108459,0.049332
9.06,0.074628,0.0409456
9.08,0.099504,0.0439055
9.1,0.0606974,0.0360124
9.12,0.0845784,0.0374923
9.14,0.0527371,0.0305858
9.16,0.074628,0.0315725
9.18,0.0407966,0.0241727
9.2,0.0616925,0.0256526
9.22,0.0278611,0.0182528
9.24,0.048757,0.0202261
9.26,0.0169157,0.012333
9.28,0.0358214,0.013813
9.3,0.00398016,0.00591984
9.32,0.024876,0.00838644
9.34,-0.00696528,0.00049332
9.36,0.0159206,0.0024666
9.38,-0.0189058,-0.00591984
9.4,0.00298512,-0.00394656
9.42,-0.0288562,-0.0113464
9.44,-0.0099504,-0.0098664
9.46,-0.0437818,-0.0172662
9.48,-0.0199008,-0.0157862
9.5,-0.0547272,-0.023186
9.52,-0.0318413,-0.026146
9.54,-0.0557222,-0.0207194
9.56,-0.0537322,-0.023186
9.58,-0.0208958,-0.0157862
9.6,-0.0417917,-0.0172662
9.62,-0.0099504,-0.0098664
9.64,-0.0308462,-0.0118397
9.66,0.00298512,-0.00345324
9.68,-0.0199008,-0.00542652
9.7,0.0149256,0.0024666
9.72,-0.00696528,0
9.74,0.024876,0.00789312
9.76,0.00597024,0.00641316
9.78,0.0378115,0.0143063
9.8,0.0159206,0.0118397
9.82,0.050747,0.0202261
9.84,0.0288562,0.0187462
9.86,0.0597024,0.0256526
9.88,0.0398016,0.0236794
9.9,0.0686578,0.0315725
9.92,0.0606974,0.0300925
9.94,0.075623,0.0374923
9.96,0.0726379,0.0360124
9.98,0.0875635,0.0434122
10,0.0845784,0.0419322
10.02,0.099504,0.0488387
10.04,0.099504,0.0488387
10.06,0.0845784,0.0419322
10.08,0.0646776,0.0429188
10.1,0.0885586,0.0360124
10.12,0.0835834,0.0379856
10.14,0.0517421,0.0295992
10.16,0.0726379,0.0315725
